# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
70              	2.82996155e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
71              	2.75360244e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
72              	2.67999887e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
73              	2.60903885e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
74              	2.54061572e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
75              	2.47462787e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
76              	2.41097843e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
77              	2.34957501e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
78              	2.29032948e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
79              	2.23315765e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
80              	2.17797915e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
81              	2.12471716e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
82              	2.07329824e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
83              	2.02365217e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
84              	1.97571177e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
85              	1.92941272e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
86              	1.88469347e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
87              	1.84149504e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
88              	1.79976096e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
89              	1.75943707e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
90              	1.72047149e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
91              	1.68281443e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
92              	1.64641817e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
93              	1.61123691e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
94              	1.57722667e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
95              	1.54434528e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
96              	1.51255221e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
97              	1.48180856e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
98              	1.45207694e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
99              	1.42332144e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
100             	1.39550756e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
101             	1.36860211e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
102             	1.34257320e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
103             	1.31739016e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
104             	1.29302350e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
105             	1.26944484e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
106             	1.24662689e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
107             	1.22454337e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
108             	1.20316901e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
109             	1.18247946e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
110             	1.16245131e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
111             	1.14306200e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
112             	1.12428979e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
113             	1.10611377e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
114             	1.08851378e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
115             	1.07147041e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
116             	1.05496493e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
117             	1.03897933e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
118             	1.02349622e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
119             	1.00849884e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
120             	9.93971057e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
121             	9.79897286e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
122             	9.66262515e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
123             	9.53052261e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
124             	9.40252556e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
125             	9.27849925e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
126             	9.15831370e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
127             	9.04184347e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
128             	8.92896752e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
129             	8.81956904e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
130             	8.71353529e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
131             	8.61075745e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
132             	8.51113044e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
133             	8.41455283e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
134             	8.32092667e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
135             	8.23015737e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
136             	8.14215358e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
137             	8.05682707e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
138             	7.97409259e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
139             	7.89386781e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
140             	7.81607316e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
141             	7.74063178e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
142             	7.66746937e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
143             	7.59651415e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
144             	7.52769672e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
145             	7.46094999e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
146             	7.39620914e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
147             	7.33341146e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
148             	7.27249635e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
149             	7.21340519e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
150             	7.15608129e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
151             	7.10046985e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
152             	7.04651783e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
153             	6.99417396e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
154             	6.94338861e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
155             	6.89411378e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
156             	6.84630303e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
157             	6.79991143e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
158             	6.75489548e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
159             	6.71121310e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
160             	6.66882356e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
161             	6.62768744e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
162             	6.58776656e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
163             	6.54902398e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
164             	6.51142394e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
165             	6.47493181e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
166             	6.43951405e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
167             	6.40513819e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
168             	6.37177279e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
169             	6.33938740e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
170             	6.30795251e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
171             	6.27743957e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
172             	6.24782088e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
173             	6.21906965e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
174             	6.19115990e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
175             	6.16406646e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
176             	6.13776495e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
177             	6.11223175e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
178             	6.08744395e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
179             	6.06337938e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
180             	6.04001653e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
181             	6.01733455e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
182             	5.99531325e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
183             	5.97393304e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
184             	5.95317494e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
185             	5.93302056e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
186             	5.91345205e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
187             	5.89445212e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
188             	5.87600400e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
189             	5.85809143e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
190             	5.84069864e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
191             	5.82381034e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
192             	5.80741170e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
193             	5.79148835e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
194             	5.77602634e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
195             	5.76101215e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
196             	5.74643264e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
197             	5.73227511e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
198             	5.71852719e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
199             	5.70517693e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
200             	5.69221270e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
201             	5.67962322e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
202             	5.66739758e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
203             	5.65552516e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
204             	5.64399566e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
205             	5.63279910e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
206             	5.62192580e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
207             	5.61136634e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
208             	5.60111161e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
209             	5.59115274e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
210             	5.58148116e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
211             	5.57208851e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
212             	5.56296670e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
213             	5.55410789e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
214             	5.54550445e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
215             	5.53714897e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
216             	5.52903429e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
217             	5.52115342e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
218             	5.51349960e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
219             	5.50606626e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
220             	5.49884703e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
221             	5.49183572e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
222             	5.48502632e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
223             	5.47841300e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
224             	5.47199009e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
225             	5.46575210e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
226             	5.45969369e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
227             	5.45380968e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
228             	5.44809504e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
229             	5.44254488e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
230             	5.43715446e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
231             	5.43191919e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
232             	5.42683458e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
233             	5.42189629e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
234             	5.41710012e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
235             	5.41244196e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
236             	5.40791785e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
237             	5.40352393e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
238             	5.39925644e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
239             	5.39511175e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
240             	5.39108633e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
241             	5.38717675e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
242             	5.38337967e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
243             	5.37969186e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
244             	5.37611018e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
245             	5.37263156e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
246             	5.36925306e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
247             	5.36597180e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
248             	5.36278497e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
249             	5.35968986e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
250             	5.35668384e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
251             	5.35376435e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
252             	5.35092890e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
253             	5.34817507e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
254             	5.34550053e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
255             	5.34290298e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
256             	5.34038022e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
257             	5.33793011e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
258             	5.33555054e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
259             	5.33323950e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
260             	5.33099501e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
261             	5.32881516e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
262             	5.32669811e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
263             	5.32464203e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
264             	5.32264518e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
265             	5.32070586e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
266             	5.31882241e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
267             	5.31699323e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
268             	5.31521676e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
269             	5.31349148e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
270             	5.31181593e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
271             	5.31018868e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
272             	5.30860833e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
273             	5.30707354e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
274             	5.30558300e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
275             	5.30413544e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
276             	5.30272963e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
277             	5.30136436e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
278             	5.30003846e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
279             	5.29875082e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
280             	5.29750032e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
281             	5.29628590e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
282             	5.29510653e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
283             	5.29396119e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
284             	5.29284890e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
285             	5.29176872e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
286             	5.29071973e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
287             	5.28970102e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
288             	5.28871172e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
289             	5.28775098e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
290             	5.28681800e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
291             	5.28591196e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
292             	5.28503208e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
293             	5.28417763e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
294             	5.28334786e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
295             	5.28254206e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
296             	5.28175955e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
297             	5.28099965e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
298             	5.28026171e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
299             	5.27954510e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
300             	5.27884921e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
301             	5.27817344e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
302             	5.27751720e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
303             	5.27687994e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
304             	5.27626111e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
305             	5.27566018e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
306             	5.27507663e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
307             	5.27450996e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
308             	5.27395969e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
309             	5.27342535e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
310             	5.27290647e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
311             	5.27240260e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
312             	5.27191333e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
313             	5.27143821e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
314             	5.27097686e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
315             	5.27052886e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
316             	5.27009384e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
317             	5.26967142e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
318             	5.26926124e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
319             	5.26886293e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
320             	5.26847617e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
321             	5.26810061e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
322             	5.26773594e-04	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
