# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	minMag(U)	location	cell	processor
144             	1.58133015e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
145             	1.57754631e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
146             	1.57487562e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
147             	1.57337683e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
148             	1.57310684e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
149             	1.57411942e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
150             	1.57646370e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
151             	1.58018418e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
152             	1.58531894e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
153             	1.59189836e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
154             	1.59994535e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
155             	1.60947364e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
156             	1.62048711e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
157             	1.63297945e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
158             	1.64693383e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
159             	1.66232252e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
160             	1.67910743e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
161             	1.69724105e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
162             	1.71666760e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
163             	1.73732525e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
164             	1.75914802e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
165             	1.78206775e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
166             	1.80601470e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
167             	1.83091872e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
168             	1.85671094e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
169             	1.88332577e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
170             	1.91070084e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
171             	1.93877719e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
172             	1.96749987e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
173             	1.99681834e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
174             	2.02668634e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
175             	2.05705965e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
176             	2.08789492e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
177             	2.11915023e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
178             	2.15078650e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
179             	2.18276753e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
180             	2.21505841e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
181             	2.24762269e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
182             	2.28042284e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
183             	2.31342262e-02	(2.88500438e+00 1.01701236e-05 5.00000000e-02)	157	1
184             	2.32904648e-02	(4.01081827e-01 1.01701236e-05 5.00000000e-02)	126	0
185             	2.33029906e-02	(4.01081827e-01 1.01701236e-05 5.00000000e-02)	126	0
186             	2.33161844e-02	(4.01081827e-01 1.01701236e-05 5.00000000e-02)	126	0
187             	2.33283732e-02	(3.96882763e-01 1.01701236e-05 5.00000000e-02)	125	0
188             	2.33407881e-02	(3.96882763e-01 1.01701236e-05 5.00000000e-02)	125	0
189             	2.33530321e-02	(3.92727039e-01 1.01701236e-05 5.00000000e-02)	124	0
190             	2.33646166e-02	(3.92727039e-01 1.01701236e-05 5.00000000e-02)	124	0
191             	2.33766785e-02	(3.92727039e-01 1.01701236e-05 5.00000000e-02)	124	0
192             	2.33878545e-02	(3.88614207e-01 1.01701236e-05 5.00000000e-02)	123	0
193             	2.33989977e-02	(3.88614207e-01 1.01701236e-05 5.00000000e-02)	123	0
194             	2.34105252e-02	(3.88614207e-01 1.01701236e-05 5.00000000e-02)	123	0
195             	2.34209408e-02	(3.84543825e-01 1.01701236e-05 5.00000000e-02)	122	0
196             	2.34314694e-02	(3.84543825e-01 1.01701236e-05 5.00000000e-02)	122	0
197             	2.34423174e-02	(3.84543825e-01 1.01701236e-05 5.00000000e-02)	122	0
198             	2.34523554e-02	(3.80515455e-01 1.01701236e-05 5.00000000e-02)	121	0
199             	2.34621289e-02	(3.80515455e-01 1.01701236e-05 5.00000000e-02)	121	0
200             	2.34721778e-02	(3.80515455e-01 1.01701236e-05 5.00000000e-02)	121	0
201             	2.34822427e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	120	0
202             	2.34911968e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	120	0
203             	2.35003575e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	120	0
204             	2.35096962e-02	(3.76528664e-01 1.01701236e-05 5.00000000e-02)	120	0
205             	2.35187594e-02	(3.72583021e-01 1.01701236e-05 5.00000000e-02)	119	0
206             	2.35269807e-02	(3.72583021e-01 1.01701236e-05 5.00000000e-02)	119	0
207             	2.35353231e-02	(3.72583021e-01 1.01701236e-05 5.00000000e-02)	119	0
208             	2.35437652e-02	(3.72583021e-01 1.01701236e-05 5.00000000e-02)	119	0
209             	2.35520867e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	118	0
210             	2.35593902e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	118	0
211             	2.35667583e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	118	0
212             	2.35741718e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	118	0
213             	2.35816123e-02	(3.68678102e-01 1.01701236e-05 5.00000000e-02)	118	0
214             	2.35883005e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	117	0
215             	2.35946388e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	117	0
216             	2.36009783e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	117	0
217             	2.36073174e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	117	0
218             	2.36136373e-02	(3.64813488e-01 1.01701236e-05 5.00000000e-02)	117	0
219             	2.36192212e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	116	0
220             	2.36245302e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	116	0
221             	2.36298266e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	116	0
222             	2.36350998e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	116	0
223             	2.36403436e-02	(3.60988761e-01 1.01701236e-05 5.00000000e-02)	116	0
224             	2.36453831e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	115	0
225             	2.36497640e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	115	0
226             	2.36541188e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	115	0
227             	2.36584345e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	115	0
228             	2.36627016e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	115	0
229             	2.36669116e-02	(3.57203511e-01 1.01701236e-05 5.00000000e-02)	115	0
230             	2.36709714e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
231             	2.36744253e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
232             	2.36778388e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
233             	2.36812009e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
234             	2.36844989e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
235             	2.36877245e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
236             	2.36908726e-02	(3.53457330e-01 1.01701236e-05 5.00000000e-02)	114	0
237             	2.36937265e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
238             	2.36962147e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
239             	2.36986536e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
240             	2.37010380e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
241             	2.37033571e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
242             	2.37056031e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
243             	2.37077691e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
244             	2.37098516e-02	(3.49749814e-01 1.01701236e-05 5.00000000e-02)	113	0
245             	2.37116766e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
246             	2.37131801e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
247             	2.37146369e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
248             	2.37160471e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
249             	2.37174129e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
250             	2.37187327e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
251             	2.37200066e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
252             	2.37212352e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
253             	2.37224207e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
254             	2.37235648e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
255             	2.37246629e-02	(3.46080565e-01 1.01701236e-05 5.00000000e-02)	112	0
256             	2.37256066e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
257             	2.37263187e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
258             	2.37270043e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
259             	2.37276631e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
260             	2.37282965e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
261             	2.37289055e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
262             	2.37294903e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
263             	2.37300487e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
264             	2.37305794e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
265             	2.37310820e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
266             	2.37315570e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
267             	2.37320032e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
268             	2.37324197e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
269             	2.37328063e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
270             	2.37331624e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
271             	2.37334877e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
272             	2.37337823e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
273             	2.37340465e-02	(3.42449187e-01 1.01701236e-05 5.00000000e-02)	111	0
274             	2.37342236e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
275             	2.37342678e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
276             	2.37342889e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
277             	2.37342867e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
278             	2.37342603e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
279             	2.37342095e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
280             	2.37341339e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
281             	2.37340333e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
282             	2.37339075e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
283             	2.37337561e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
284             	2.37335791e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
285             	2.37333762e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
286             	2.37331474e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
287             	2.37328929e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
288             	2.37326114e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
289             	2.37323023e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
290             	2.37319648e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
291             	2.37315981e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
292             	2.37312018e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
293             	2.37307759e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
294             	2.37303214e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
295             	2.37298398e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
296             	2.37293331e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
297             	2.37288034e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
298             	2.37282524e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
299             	2.37276815e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
300             	2.37270920e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
301             	2.37264850e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
302             	2.37258617e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
303             	2.37252238e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
304             	2.37245730e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
305             	2.37239109e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
306             	2.37232392e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
307             	2.37225593e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
308             	2.37218723e-02	(3.38855290e-01 1.01701236e-05 5.00000000e-02)	110	0
