# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	maxMag(U)	location	cell
45              	1.00403570e+00	(1.52347354e+00 9.88756135e-03 5.00000000e-01)	1091
46              	1.00414580e+00	(1.57341094e+00 9.88756135e-03 5.00000000e-01)	1092
47              	1.00425692e+00	(1.57341094e+00 9.88756135e-03 5.00000000e-01)	1092
48              	1.00437287e+00	(1.62488254e+00 1.10190469e-02 5.00000000e-01)	1193
49              	1.00449170e+00	(1.67793547e+00 1.10190470e-02 5.00000000e-01)	1194
50              	1.00461406e+00	(1.67793547e+00 1.10190470e-02 5.00000000e-01)	1194
51              	1.00473397e+00	(1.67793547e+00 1.10190470e-02 5.00000000e-01)	1194
52              	1.00485662e+00	(1.73261832e+00 1.10190470e-02 5.00000000e-01)	1195
53              	1.00496853e+00	(1.73261832e+00 1.10190470e-02 5.00000000e-01)	1195
54              	1.00510398e+00	(1.78898115e+00 1.21883140e-02 5.00000000e-01)	1296
55              	1.00525295e+00	(1.90695483e+00 1.21883140e-02 5.00000000e-01)	1298
56              	1.00536104e+00	(1.90695483e+00 1.21883140e-02 5.00000000e-01)	1298
57              	1.00548664e+00	(1.90695483e+00 1.21883140e-02 5.00000000e-01)	1298
58              	1.00559758e+00	(1.90695483e+00 1.21883140e-02 5.00000000e-01)	1298
59              	1.00567543e+00	(1.90695483e+00 1.21883140e-02 5.00000000e-01)	1298
60              	1.00571140e+00	(1.90695483e+00 1.33966242e-02 5.00000000e-01)	1398
61              	1.00571666e+00	(1.90695483e+00 1.33966242e-02 5.00000000e-01)	1398
62              	1.00568066e+00	(1.90695483e+00 1.33966242e-02 5.00000000e-01)	1398
63              	1.00559452e+00	(1.96867370e+00 1.33966242e-02 5.00000000e-01)	1399
64              	1.00550852e+00	(1.96867370e+00 1.46452811e-02 5.00000000e-01)	1499
65              	1.00540234e+00	(1.96867370e+00 6.67753197e-02 5.00000000e-01)	4099
66              	1.00539199e+00	(1.96867370e+00 6.98063470e-02 5.00000000e-01)	4199
67              	1.00538708e+00	(1.96867370e+00 8.29769108e-02 5.00000000e-01)	4599
68              	1.00539012e+00	(1.96867370e+00 8.65489262e-02 5.00000000e-01)	4699
69              	1.00539957e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
70              	1.00541615e+00	(1.96867370e+00 9.02402149e-02 5.00000000e-01)	4799
71              	1.00543883e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
72              	1.00546636e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
73              	1.00550195e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
74              	1.00554260e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
75              	1.00558734e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
76              	1.00563548e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
77              	1.00568436e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
78              	1.00573233e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
79              	1.00578361e+00	(1.90695483e+00 5.30274883e-02 5.00000000e-01)	3598
80              	1.00582327e+00	(1.90695483e+00 4.81301748e-02 5.00000000e-01)	3398
81              	1.00583923e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
82              	1.00584927e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
83              	1.00584318e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
84              	1.00582246e+00	(1.96867370e+00 9.40547597e-02 5.00000000e-01)	4899
85              	1.00578585e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
86              	1.00573690e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
87              	1.00567946e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
88              	1.00561918e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
89              	1.00555764e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
90              	1.00549481e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
91              	1.00543627e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
92              	1.00538408e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
93              	1.00533918e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
94              	1.00529915e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
95              	1.00526754e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
96              	1.00524563e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
97              	1.00522945e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
98              	1.00521141e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
99              	1.00519887e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
100             	1.00518712e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
101             	1.00517259e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
102             	1.00515281e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
103             	1.00512620e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
104             	1.00509205e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
105             	1.00504831e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
106             	1.00499970e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
107             	1.00495082e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
108             	1.00490069e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
109             	1.00485112e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
110             	1.00480421e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
111             	1.00476299e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
112             	1.00472905e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
113             	1.00470273e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
114             	1.00468225e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
115             	1.00466443e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
116             	1.00465307e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
117             	1.00464315e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
118             	1.00463209e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
119             	1.00461780e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
120             	1.00459977e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
121             	1.00457931e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
122             	1.00455489e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
123             	1.00452466e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
124             	1.00449365e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
125             	1.00446419e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
126             	1.00443748e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
127             	1.00441480e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
128             	1.00439645e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
129             	1.00438286e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
130             	1.00437373e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
131             	1.00436879e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
132             	1.00436503e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
133             	1.00436120e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
134             	1.00435490e+00	(1.96867370e+00 1.13500103e-01 5.00000000e-01)	5979
135             	1.00434726e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
136             	1.00433713e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
137             	1.00432194e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
138             	1.00430526e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
139             	1.00428881e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
140             	1.00427376e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
141             	1.00426135e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
142             	1.00425262e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
143             	1.00424798e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
144             	1.00424738e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
145             	1.00425026e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
146             	1.00425502e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
147             	1.00425807e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
148             	1.00425986e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
149             	1.00425935e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
150             	1.00425442e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
151             	1.00424684e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
152             	1.00423936e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
153             	1.00423050e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
154             	1.00422150e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
155             	1.00421358e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
156             	1.00420772e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
157             	1.00420442e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
158             	1.00420471e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
159             	1.00420662e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
160             	1.00420810e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
161             	1.00420735e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
162             	1.00420478e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
163             	1.00419950e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
164             	1.00419216e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
165             	1.00418309e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
166             	1.00417297e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
167             	1.00416297e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
168             	1.00415423e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
169             	1.00414756e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
170             	1.00414335e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
171             	1.00414175e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
172             	1.00414184e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
173             	1.00414161e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
174             	1.00413946e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
175             	1.00413516e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
176             	1.00412916e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
177             	1.00412173e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
178             	1.00411333e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
179             	1.00410491e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
180             	1.00409747e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
181             	1.00409187e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
182             	1.00408855e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
183             	1.00408770e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
184             	1.00408866e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
185             	1.00408969e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
186             	1.00408901e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
187             	1.00408594e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
188             	1.00408110e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
189             	1.00407498e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
190             	1.00406797e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
191             	1.00406081e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
192             	1.00405436e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
193             	1.00404953e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
194             	1.00404666e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
195             	1.00404615e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
196             	1.00404673e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
197             	1.00404710e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
198             	1.00404525e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
199             	1.00404090e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
200             	1.00403485e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
201             	1.00402752e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
202             	1.00401940e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
203             	1.00401129e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
204             	1.00400416e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
205             	1.00399861e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
206             	1.00399498e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
207             	1.00399330e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
208             	1.00399231e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
209             	1.00399005e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
210             	1.00398531e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
211             	1.00397861e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
212             	1.00397060e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
213             	1.00396162e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
214             	1.00395226e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
215             	1.00394346e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
216             	1.00393593e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
217             	1.00393016e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
218             	1.00392648e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
219             	1.00392403e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
220             	1.00392111e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
221             	1.00391628e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
222             	1.00390967e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
223             	1.00390193e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
224             	1.00389328e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
225             	1.00388422e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
226             	1.00387549e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
227             	1.00386789e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
228             	1.00386185e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
229             	1.00385796e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
230             	1.00385487e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
231             	1.00385151e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
232             	1.00384674e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
233             	1.00384037e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
234             	1.00383316e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
235             	1.00382534e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
236             	1.00381723e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
237             	1.00380963e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
238             	1.00380316e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
239             	1.00379818e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
240             	1.00379524e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
241             	1.00379228e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
242             	1.00378932e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
243             	1.00378471e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
244             	1.00377853e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
245             	1.00377160e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
246             	1.00376425e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
247             	1.00375701e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
248             	1.00375052e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
249             	1.00374533e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
250             	1.00374183e+00	(1.96867370e+00 1.07261342e-01 5.00000000e-01)	5879
251             	1.00373959e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
252             	1.00373812e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
253             	1.00373578e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
254             	1.00373138e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
255             	1.00372547e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
256             	1.00371876e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
257             	1.00371168e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
258             	1.00370494e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
259             	1.00369934e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
260             	1.00369518e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
261             	1.00369295e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
262             	1.00369213e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
263             	1.00369144e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
264             	1.00368922e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
265             	1.00368499e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
266             	1.00367957e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
267             	1.00367333e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
268             	1.00366663e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
269             	1.00366045e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
270             	1.00365610e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
271             	1.00365344e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
272             	1.00365269e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
273             	1.00365249e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
274             	1.00365163e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
275             	1.00364909e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
276             	1.00364536e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
277             	1.00364083e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
278             	1.00363555e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
279             	1.00363008e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
280             	1.00362581e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
281             	1.00362302e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
282             	1.00362211e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
283             	1.00362202e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
284             	1.00362141e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
285             	1.00361977e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
286             	1.00361756e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
287             	1.00361479e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
288             	1.00361141e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
289             	1.00360788e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
290             	1.00360497e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
291             	1.00360306e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
292             	1.00360217e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
293             	1.00360180e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
294             	1.00360121e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
295             	1.00360020e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
296             	1.00359920e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
297             	1.00359802e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
298             	1.00359662e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
299             	1.00359520e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
300             	1.00359408e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
301             	1.00359336e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
302             	1.00359297e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
303             	1.00359265e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
304             	1.00359217e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
305             	1.00359167e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
306             	1.00359111e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
307             	1.00359048e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
308             	1.00358989e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
309             	1.00358945e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
310             	1.00358918e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
311             	1.00358893e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
312             	1.00358862e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
313             	1.00358824e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
314             	1.00358754e+00	(1.96867370e+00 1.02239541e-01 5.00000000e-01)	5779
315             	1.00358696e+00	(1.96867370e+00 9.79966760e-02 5.00000000e-01)	4999
