# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
40              	9.76412971e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
41              	9.51551838e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
42              	9.28847249e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
43              	9.08216912e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
44              	8.89578996e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
45              	8.72850158e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
46              	8.57944013e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
47              	8.44770101e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
48              	8.33233346e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
49              	8.23233988e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
50              	8.14667949e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
51              	8.07427564e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
52              	8.01402611e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
53              	7.96481540e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
54              	7.92552832e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
55              	7.89506385e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
56              	7.87234870e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
57              	7.85634972e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
58              	7.84608478e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
59              	7.84063183e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
60              	7.83913567e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
61              	7.84081275e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
62              	7.84495377e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
63              	7.85092439e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
64              	7.85816428e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
65              	7.86618474e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
66              	7.87456524e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
67              	7.88294907e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
68              	7.89103842e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
69              	7.89858919e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
70              	7.90540557e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
71              	7.91133467e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
72              	7.91626135e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
73              	7.92010323e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
74              	7.92280608e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
75              	7.92433954e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
76              	7.92469322e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
77              	7.92387324e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
78              	7.92189912e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
79              	7.91880109e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
80              	7.91461771e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
81              	7.90939384e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
82              	7.90317893e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
83              	7.89602555e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
84              	7.88798818e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
85              	7.87912222e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
86              	7.86948318e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
87              	7.85912602e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
88              	7.84810461e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
89              	7.83647142e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
90              	7.82427712e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
91              	7.81157045e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
92              	7.79839802e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
93              	7.78480425e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
94              	7.77083131e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
95              	7.75651913e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
96              	7.74190540e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
97              	7.72702560e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
98              	7.71191309e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
99              	7.69659915e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
100             	7.68111309e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
101             	7.66548228e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
102             	7.64973228e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
103             	7.63388694e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
104             	7.61796842e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
105             	7.60199734e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
106             	7.58599285e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
107             	7.56997268e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
108             	7.55395327e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
109             	7.53794980e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
110             	7.52197630e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
111             	7.50604568e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
112             	7.49016983e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
113             	7.47435968e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
114             	7.45862523e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
115             	7.44297563e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
116             	7.42741925e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
117             	7.41196374e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
118             	7.39661595e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
119             	7.38138212e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
120             	7.36626789e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
121             	7.35127830e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
122             	7.33641789e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
123             	7.32169067e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
124             	7.30710020e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
125             	7.29264959e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
126             	7.27834156e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
127             	7.26417845e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
128             	7.25016225e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
129             	7.23629464e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
130             	7.22257697e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
131             	7.20901034e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
132             	7.19559558e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
133             	7.18233330e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
134             	7.16922387e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
135             	7.15626747e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
136             	7.14346411e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
137             	7.13081360e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
138             	7.11831561e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
139             	7.10596968e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
140             	7.09377520e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
141             	7.08173146e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
142             	7.06983763e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
143             	7.05809281e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
144             	7.04649598e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
145             	7.03504606e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
146             	7.02374191e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
147             	7.01258232e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
148             	7.00156603e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
149             	6.99069172e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
150             	6.97995804e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
151             	6.96936362e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
152             	6.95890704e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
153             	6.94858685e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
154             	6.93840159e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
155             	6.92834979e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
156             	6.91842994e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
157             	6.90864055e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
158             	6.89898011e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
159             	6.88944709e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
160             	6.88003998e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
161             	6.87075726e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
162             	6.86159741e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
163             	6.85255892e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
164             	6.84364028e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
165             	6.83483998e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
166             	6.82615654e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
167             	6.81758847e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
168             	6.80913429e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
169             	6.80079254e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
170             	6.79256177e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
171             	6.78444054e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
172             	6.77642741e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
173             	6.76852099e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
174             	6.76071986e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
175             	6.75302264e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
176             	6.74542796e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
177             	6.73793447e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
178             	6.73054082e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
179             	6.72324570e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
180             	6.71604779e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
181             	6.70894580e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
182             	6.70193846e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
183             	6.69502451e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
184             	6.68820271e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
185             	6.68147183e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
186             	6.67483066e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
187             	6.66827801e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
188             	6.66181269e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
189             	6.65543355e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
190             	6.64913943e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
191             	6.64292919e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
192             	6.63680172e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
193             	6.63075590e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
194             	6.62479064e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
195             	6.61890485e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
196             	6.61309747e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
197             	6.60736745e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
198             	6.60171373e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
199             	6.59613530e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
200             	6.59063113e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
201             	6.58520023e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
202             	6.57984161e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
203             	6.57455430e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
204             	6.56933733e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
205             	6.56418977e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
206             	6.55911069e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
207             	6.55409915e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
208             	6.54915427e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
209             	6.54427516e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
210             	6.53946093e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
211             	6.53471073e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
212             	6.53002369e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
213             	6.52539899e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
214             	6.52083580e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
215             	6.51633330e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
216             	6.51189069e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
217             	6.50750717e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
218             	6.50318198e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
219             	6.49891432e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
220             	6.49470345e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
221             	6.49054862e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
222             	6.48644908e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
223             	6.48240411e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
224             	6.47841298e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
225             	6.47447498e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
226             	6.47058942e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
227             	6.46675560e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
228             	6.46297283e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
229             	6.45924045e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
230             	6.45555778e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
231             	6.45192417e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
232             	6.44833898e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
233             	6.44480156e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
234             	6.44131129e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
235             	6.43786753e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
236             	6.43446969e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
237             	6.43111715e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
238             	6.42780931e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
239             	6.42454559e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
240             	6.42132541e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
241             	6.41814819e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
242             	6.41501335e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
243             	6.41192036e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
244             	6.40886864e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
245             	6.40585766e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
246             	6.40288687e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
247             	6.39995575e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
248             	6.39706377e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
249             	6.39421040e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
250             	6.39139515e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
251             	6.38861749e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
252             	6.38587694e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
253             	6.38317300e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
254             	6.38050518e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
255             	6.37787300e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
256             	6.37527598e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
257             	6.37271367e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
258             	6.37018560e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
259             	6.36769131e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
260             	6.36523035e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
261             	6.36280228e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
262             	6.36040667e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
263             	6.35804308e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
264             	6.35571109e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
265             	6.35341028e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
266             	6.35114023e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
267             	6.34890055e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
268             	6.34669082e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
269             	6.34451066e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
270             	6.34235967e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
271             	6.34023747e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
272             	6.33814367e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
273             	6.33607790e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
274             	6.33403980e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
275             	6.33202900e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
276             	6.33004513e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
277             	6.32808785e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
278             	6.32615680e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
279             	6.32425163e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
280             	6.32237202e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
281             	6.32051760e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
282             	6.31868807e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
283             	6.31688309e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
284             	6.31510233e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
285             	6.31334548e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
286             	6.31161222e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
287             	6.30990225e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
288             	6.30821526e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
289             	6.30655095e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
290             	6.30490902e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
291             	6.30328917e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
292             	6.30169113e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
293             	6.30011461e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
294             	6.29855932e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
295             	6.29702498e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
296             	6.29551133e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
297             	6.29401809e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
298             	6.29254500e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
299             	6.29109178e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
300             	6.28965819e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
301             	6.28824397e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
302             	6.28684885e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
303             	6.28547260e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
304             	6.28411496e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
305             	6.28277569e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
306             	6.28145454e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
307             	6.28015129e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
308             	6.27886569e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
309             	6.27759751e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
310             	6.27634653e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
311             	6.27511251e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
312             	6.27389524e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
313             	6.27269448e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
314             	6.27151004e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
315             	6.27034168e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
316             	6.26918920e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
317             	6.26805239e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
318             	6.26693104e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
319             	6.26582495e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
320             	6.26473391e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
321             	6.26365773e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
322             	6.26259622e-03	(1.97852077e+00 1.00232707e-06 5.00000000e-01)	135
