# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	maxMag(U)	location	cell	processor
45              	5.46783769e+00	(2.73550983e-03 6.10015059e-04 5.00000000e-02)	5803	2
46              	5.46721931e+00	(2.73550983e-03 6.10015059e-04 5.00000000e-02)	5803	2
47              	5.46661723e+00	(2.73550983e-03 6.10015059e-04 5.00000000e-02)	5803	2
48              	5.46603056e+00	(2.73550983e-03 6.10015059e-04 5.00000000e-02)	5803	2
49              	5.46545957e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
50              	5.46490575e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
51              	5.46436399e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
52              	5.46383716e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
53              	5.46332132e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
54              	5.46281462e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
55              	5.46231658e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
56              	5.46182723e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
57              	5.46134684e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
58              	5.46087525e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
59              	5.46041165e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
60              	5.45995600e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
61              	5.45950834e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
62              	5.45906852e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5802	2
63              	5.45865421e+00	(3.00382187e-03 6.67918404e-04 5.00000000e-02)	5929	2
64              	5.45976564e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
65              	5.46095645e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
66              	5.46214146e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
67              	5.46330873e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
68              	5.46445695e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
69              	5.46558420e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
70              	5.46668835e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
71              	5.46776877e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
72              	5.46883004e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
73              	5.46987733e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
74              	5.47089777e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
75              	5.47189120e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
76              	5.47285810e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
77              	5.47379907e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
78              	5.47471522e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
79              	5.47560964e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
80              	5.47648450e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
81              	5.47734316e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
82              	5.47818785e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
83              	5.47902259e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
84              	5.47985117e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
85              	5.48067704e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12797	1
86              	5.48151806e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
87              	5.48237269e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
88              	5.48323774e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
89              	5.48411593e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
90              	5.48500899e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
91              	5.48591980e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
92              	5.48685952e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
93              	5.48782484e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
94              	5.48880646e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
95              	5.48980291e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
96              	5.49081354e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
97              	5.49183532e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
98              	5.49286617e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
99              	5.49390336e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
100             	5.49494398e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
101             	5.49598498e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
102             	5.49702348e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
103             	5.49805719e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
104             	5.49908445e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
105             	5.50010389e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
106             	5.50111387e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
107             	5.50211243e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
108             	5.50309810e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
109             	5.50406998e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
110             	5.50503803e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
111             	5.50599897e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
112             	5.50694592e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
113             	5.50787875e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
114             	5.50879809e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
115             	5.50970426e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
116             	5.51059799e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
117             	5.51148008e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
118             	5.51235146e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
119             	5.51321323e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
120             	5.51406669e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
121             	5.51491307e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
122             	5.51575368e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
123             	5.51658998e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
124             	5.51742280e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
125             	5.51825365e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
126             	5.51908332e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
127             	5.51991256e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
128             	5.52074233e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
129             	5.52157363e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
130             	5.52240736e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
131             	5.52324423e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
132             	5.52408388e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
133             	5.52492768e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
134             	5.52577546e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
135             	5.52662844e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
136             	5.52748725e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
137             	5.52835129e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
138             	5.52922174e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
139             	5.53009862e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
140             	5.53098238e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
141             	5.53187372e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
142             	5.53277226e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
143             	5.53367872e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
144             	5.53459300e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
145             	5.53551424e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
146             	5.53644409e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
147             	5.53738111e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
148             	5.53832585e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
149             	5.53927896e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
150             	5.54023958e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
151             	5.54120741e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
152             	5.54218359e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
153             	5.54316750e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
154             	5.54415864e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
155             	5.54515722e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
156             	5.54616294e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
157             	5.54717573e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
158             	5.54819423e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
159             	5.54921939e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
160             	5.55025048e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
161             	5.55128700e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	12955	1
162             	5.55232988e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
163             	5.55339897e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
164             	5.55447350e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
165             	5.55555292e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
166             	5.55663672e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
167             	5.55772485e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
168             	5.55881692e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
169             	5.55991246e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
170             	5.56101096e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
171             	5.56211244e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
172             	5.56321541e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
173             	5.56432085e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
174             	5.56542713e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
175             	5.56653410e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
176             	5.56764143e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
177             	5.56874874e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
178             	5.56985543e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
179             	5.57096102e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
180             	5.57206497e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
181             	5.57316678e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
182             	5.57426609e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
183             	5.57536240e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
184             	5.57645519e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
185             	5.57754404e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
186             	5.57862845e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13113	1
187             	5.57972281e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
188             	5.58082251e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
189             	5.58191759e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
190             	5.58300808e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
191             	5.58409331e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
192             	5.58517242e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
193             	5.58624642e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
194             	5.58731356e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
195             	5.58837500e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
196             	5.58942879e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
197             	5.59047656e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
198             	5.59151633e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
199             	5.59254953e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
200             	5.59357443e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
201             	5.59459212e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
202             	5.59560177e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
203             	5.59660326e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
204             	5.59759658e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
205             	5.59858163e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
206             	5.59955802e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
207             	5.60052572e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
208             	5.60148472e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
209             	5.60243494e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
210             	5.60337630e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
211             	5.60430876e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
212             	5.60523221e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
213             	5.60614655e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
214             	5.60705166e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
215             	5.60794790e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
216             	5.60883486e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13271	1
217             	5.60973251e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
218             	5.61062845e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
219             	5.61151564e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
220             	5.61239416e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
221             	5.61326359e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
222             	5.61412468e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
223             	5.61497675e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
224             	5.61582009e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
225             	5.61665471e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
226             	5.61748028e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
227             	5.61829698e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
228             	5.61910487e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
229             	5.61990436e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
230             	5.62069447e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
231             	5.62147576e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
232             	5.62224813e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
233             	5.62301161e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
234             	5.62376621e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
235             	5.62451205e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
236             	5.62524904e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
237             	5.62597659e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
238             	5.62669566e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
239             	5.62740577e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
240             	5.62810739e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
241             	5.62879943e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
242             	5.62948237e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
243             	5.63015622e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
244             	5.63082090e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
245             	5.63147612e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
246             	5.63212344e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
247             	5.63276066e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
248             	5.63338922e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
249             	5.63400858e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
250             	5.63461881e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
251             	5.63521988e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
252             	5.63581202e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
253             	5.63639466e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
254             	5.63696911e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
255             	5.63753340e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
256             	5.63808842e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
257             	5.63863493e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13429	1
258             	5.63917652e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
259             	5.63972412e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
260             	5.64026265e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
261             	5.64079200e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
262             	5.64131219e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
263             	5.64182350e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
264             	5.64232584e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
265             	5.64281904e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
266             	5.64330307e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
267             	5.64377786e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
268             	5.64424315e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
269             	5.64469933e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
270             	5.64514627e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
271             	5.64558453e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
272             	5.64601378e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
273             	5.64643398e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
274             	5.64684539e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
275             	5.64724725e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
276             	5.64763998e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
277             	5.64802345e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
278             	5.64839839e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
279             	5.64876448e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
280             	5.64912173e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
281             	5.64947016e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
282             	5.64981017e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
283             	5.65014102e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
284             	5.65046306e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
285             	5.65077637e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
286             	5.65108108e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
287             	5.65137728e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
288             	5.65166506e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
289             	5.65194408e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
290             	5.65221521e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
291             	5.65247808e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
292             	5.65273277e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
293             	5.65297937e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
294             	5.65321798e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
295             	5.65344869e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
296             	5.65367150e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
297             	5.65388649e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
298             	5.65409395e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
299             	5.65429399e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
300             	5.65448673e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
301             	5.65467275e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13587	1
