# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	maxMag(U)	location	cell
24              	1.00035853e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
25              	1.00036695e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
26              	1.00037529e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
27              	1.00038342e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
28              	1.00039154e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
29              	1.00040004e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
30              	1.00040837e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
31              	1.00041661e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
32              	1.00042455e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
33              	1.00043270e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
34              	1.00044061e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
35              	1.00044884e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
36              	1.00045702e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
37              	1.00046514e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
38              	1.00047297e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
39              	1.00048076e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
40              	1.00048852e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
41              	1.00049658e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
42              	1.00050465e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
43              	1.00051299e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
44              	1.00052109e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
45              	1.00052907e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
46              	1.00053691e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
47              	1.00054518e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
48              	1.00055323e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
49              	1.00056137e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
50              	1.00056940e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
51              	1.00057793e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
52              	1.00058614e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
53              	1.00059475e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
54              	1.00060301e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
55              	1.00061113e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
56              	1.00061918e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
57              	1.00062748e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
58              	1.00063592e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
59              	1.00064463e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
60              	1.00065318e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
61              	1.00066167e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
62              	1.00067001e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
63              	1.00067846e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
64              	1.00068668e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
65              	1.00069520e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
66              	1.00070414e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
67              	1.00071356e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
68              	1.00072227e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
69              	1.00073109e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
70              	1.00073955e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
71              	1.00074830e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
72              	1.00075724e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
73              	1.00076658e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
74              	1.00077562e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
75              	1.00078457e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
76              	1.00079316e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
77              	1.00080231e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
78              	1.00081105e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
79              	1.00081984e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
80              	1.00082845e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
81              	1.00083772e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
82              	1.00084730e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
83              	1.00085707e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
84              	1.00086649e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
85              	1.00087581e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
86              	1.00088493e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
87              	1.00089444e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
88              	1.00090433e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
89              	1.00091433e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
90              	1.00092401e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
91              	1.00093365e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
92              	1.00094305e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
93              	1.00095303e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
94              	1.00096319e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
95              	1.00097338e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
96              	1.00098338e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
97              	1.00099297e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
98              	1.00100262e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
99              	1.00101298e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
100             	1.00102351e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
101             	1.00103372e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
102             	1.00104377e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
103             	1.00105398e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
104             	1.00106383e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
105             	1.00107410e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
106             	1.00108481e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
107             	1.00109603e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
108             	1.00110740e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
109             	1.00111883e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
110             	1.00112943e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
111             	1.00114027e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
112             	1.00115053e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
113             	1.00116055e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
114             	1.00117022e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
115             	1.00118110e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
116             	1.00119215e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
117             	1.00120314e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
118             	1.00121389e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
119             	1.00122466e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
120             	1.00123544e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
121             	1.00124656e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
122             	1.00125772e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
123             	1.00126868e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
124             	1.00127950e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
125             	1.00129024e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
126             	1.00130118e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
127             	1.00131211e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
128             	1.00132338e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
129             	1.00133462e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
130             	1.00134612e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
131             	1.00135718e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
132             	1.00136835e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
133             	1.00137926e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
134             	1.00139055e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
135             	1.00140169e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
136             	1.00141322e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
137             	1.00142460e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
138             	1.00143635e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
139             	1.00144769e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
140             	1.00145923e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
141             	1.00147035e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
142             	1.00148159e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
143             	1.00149249e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
144             	1.00150367e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
145             	1.00151480e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
146             	1.00152644e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
147             	1.00153789e+00	(-3.17746885e-01 7.71488514e-03 5.00000000e-01)	121857
148             	1.00155103e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
149             	1.00156469e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
150             	1.00157702e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
151             	1.00158881e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
152             	1.00160124e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
153             	1.00161297e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
154             	1.00162526e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
155             	1.00163701e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
156             	1.00164969e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
157             	1.00166156e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
158             	1.00167451e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
159             	1.00168675e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
160             	1.00169977e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
161             	1.00171256e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
162             	1.00172585e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
163             	1.00173807e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
164             	1.00175066e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
165             	1.00176288e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
166             	1.00177080e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
167             	1.00177526e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
168             	1.00178720e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
169             	1.00180002e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
170             	1.00181239e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
171             	1.00182458e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
172             	1.00183651e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
173             	1.00184857e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
174             	1.00186048e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
175             	1.00187237e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
176             	1.00188441e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
177             	1.00189636e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
178             	1.00190801e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
179             	1.00191952e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
180             	1.00193082e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
181             	1.00194188e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
182             	1.00195308e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
183             	1.00196450e+00	(-3.17746885e-01 7.48313426e-03 5.00000000e-01)	121313
184             	1.00197886e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
185             	1.00199379e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
186             	1.00200597e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
187             	1.00201803e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
188             	1.00202983e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
189             	1.00204245e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
190             	1.00205449e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
191             	1.00206758e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
192             	1.00207983e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
193             	1.00209275e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
194             	1.00210503e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
195             	1.00211817e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
196             	1.00213056e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
197             	1.00214370e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
198             	1.00215618e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
199             	1.00216946e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
200             	1.00217092e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
201             	1.00217737e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
202             	1.00218899e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
203             	1.00220171e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
204             	1.00221375e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
205             	1.00222608e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
206             	1.00223772e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
207             	1.00224996e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
208             	1.00226132e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
209             	1.00227344e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
210             	1.00228442e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
211             	1.00229636e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
212             	1.00230728e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
213             	1.00231872e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
214             	1.00232908e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
215             	1.00234011e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
216             	1.00235078e+00	(-3.17746885e-01 7.25834501e-03 5.00000000e-01)	120769
217             	1.00236305e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
218             	1.00237879e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
219             	1.00239088e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
220             	1.00240225e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
221             	1.00241422e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
222             	1.00242595e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
223             	1.00243817e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
224             	1.00245020e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
225             	1.00246242e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
226             	1.00247462e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
227             	1.00248676e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
228             	1.00249931e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
229             	1.00251149e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
230             	1.00252425e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
231             	1.00253657e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
232             	1.00254714e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
233             	1.00254353e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
234             	1.00255424e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
235             	1.00256641e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
236             	1.00257872e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
237             	1.00259054e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
238             	1.00260232e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
239             	1.00261362e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
240             	1.00262496e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
241             	1.00263571e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
242             	1.00264686e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
243             	1.00265745e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
244             	1.00266815e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
245             	1.00267834e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
246             	1.00268873e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
247             	1.00269860e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
248             	1.00270876e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
249             	1.00271877e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
250             	1.00272899e+00	(-3.17746885e-01 7.04030827e-03 5.00000000e-01)	120225
251             	1.00274266e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
252             	1.00275684e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
253             	1.00276765e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
254             	1.00277874e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
255             	1.00278962e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
256             	1.00280103e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
257             	1.00281204e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
258             	1.00282350e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
259             	1.00283464e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
260             	1.00284617e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
261             	1.00285737e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
262             	1.00286909e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
263             	1.00288031e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
264             	1.00289185e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
265             	1.00290287e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
266             	1.00289754e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
267             	1.00290558e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
268             	1.00291695e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
269             	1.00292805e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
270             	1.00293906e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
271             	1.00294982e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
272             	1.00296055e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
273             	1.00297091e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
274             	1.00298130e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
275             	1.00299141e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
276             	1.00300156e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
277             	1.00301151e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
278             	1.00302115e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
279             	1.00303077e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
280             	1.00304009e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
281             	1.00304950e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
282             	1.00305844e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
283             	1.00306750e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
284             	1.00307643e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
285             	1.00308558e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
286             	1.00309446e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
287             	1.00310364e+00	(-3.17746885e-01 6.82882121e-03 5.00000000e-01)	119681
288             	1.00311666e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
289             	1.00312825e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
290             	1.00313771e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
291             	1.00314795e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
292             	1.00315803e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
293             	1.00316834e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
294             	1.00317815e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
295             	1.00318863e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
296             	1.00319885e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
297             	1.00320910e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
298             	1.00321896e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
299             	1.00322903e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
300             	1.00323920e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
301             	1.00324366e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
302             	1.00324106e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
303             	1.00325000e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
304             	1.00326021e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
305             	1.00327006e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
306             	1.00327979e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
307             	1.00328914e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
308             	1.00329832e+00	(-3.17746885e-01 6.62368706e-03 5.00000000e-01)	119137
