# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
23              	2.58960460e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
24              	2.50789150e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
25              	2.42651013e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
26              	2.35045690e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
27              	2.28345272e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
28              	2.22754190e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
29              	2.18314877e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
30              	2.14942232e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
31              	2.12453083e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
32              	2.10607998e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
33              	2.09162362e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
34              	2.07928176e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
35              	2.06729130e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
36              	2.05382671e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
37              	2.03752668e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
38              	2.01771563e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
39              	1.99435231e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
40              	1.96784605e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
41              	1.93886703e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
42              	1.90815338e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
43              	1.87638000e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
44              	1.84409047e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
45              	1.81167497e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
46              	1.77942237e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
47              	1.74767712e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
48              	1.71663475e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
49              	1.68648702e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
50              	1.65751740e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
51              	1.63017459e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
52              	1.60510300e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
53              	1.58312925e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
54              	1.56524720e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
55              	1.55276234e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
56              	1.54708019e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
57              	1.54842488e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
58              	1.55680124e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
59              	1.57199622e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
60              	1.59326106e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
61              	1.61940156e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
62              	1.64891849e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
63              	1.67996593e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
64              	1.71022167e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
65              	1.73865000e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
66              	1.76452431e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
67              	1.78740893e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
68              	1.80712229e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
69              	1.82370256e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
70              	1.83752979e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
71              	1.84953488e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
72              	1.86003323e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
73              	1.86949547e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
74              	1.87853760e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
75              	1.88778620e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
76              	1.89782876e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
77              	1.90927419e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
78              	1.92279205e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
79              	1.93904659e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
80              	1.95866178e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
81              	1.98248183e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
82              	2.01117517e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
83              	2.04441298e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
84              	2.08153312e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
85              	2.12165318e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
86              	2.16363580e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
87              	2.20625854e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
88              	2.24840701e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
89              	2.28913044e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
90              	2.32791277e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
91              	2.36479873e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
92              	2.39957808e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
93              	2.43222824e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
94              	2.46292977e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
95              	2.49203330e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
96              	2.51999196e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
97              	2.54737987e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
98              	2.57485770e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
99              	2.60312653e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
100             	2.63282974e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
101             	2.66450186e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
102             	2.69849718e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
103             	2.73492267e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
104             	2.77360819e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
105             	2.81410962e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
106             	2.85574496e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
107             	2.89774940e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
108             	2.93937968e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
109             	2.97998053e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
110             	3.01904475e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
111             	3.05625434e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
112             	3.09149310e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
113             	3.12484377e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
114             	3.15653781e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
115             	3.18696800e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
116             	3.21663828e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
117             	3.24610811e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
118             	3.27589447e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
119             	3.30641782e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
120             	3.33794097e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
121             	3.37053248e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
122             	3.40405937e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
123             	3.43821465e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
124             	3.47256588e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
125             	3.50662954e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
126             	3.53994488e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
127             	3.57213301e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
128             	3.60294527e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
129             	3.63228649e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
130             	3.66021741e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
131             	3.68693836e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
132             	3.71275246e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
133             	3.73802060e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
134             	3.76310594e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
135             	3.78831066e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
136             	3.81384066e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
137             	3.83977468e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
138             	3.86606603e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
139             	3.89256553e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
140             	3.91904142e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
141             	3.94522717e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
142             	3.97086662e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
143             	3.99575374e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
144             	4.01976216e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
145             	4.04286035e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
146             	4.06510915e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
147             	4.08664445e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
148             	4.10765111e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
149             	4.12832866e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
150             	4.14885359e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
151             	4.16935763e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
152             	4.18990734e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
153             	4.21049860e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
154             	4.23106418e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
155             	4.25149160e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
156             	4.27164672e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
157             	4.29140022e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
158             	4.31065015e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
159             	4.32933779e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
160             	4.34745438e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
161             	4.36503760e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
162             	4.38216064e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
163             	4.39891558e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
164             	4.41539557e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
165             	4.43167924e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
166             	4.44781764e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
167             	4.46382780e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
168             	4.47969419e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
169             	4.49537512e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
170             	4.51081413e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
171             	4.52595291e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
172             	4.54074291e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
173             	4.55515448e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
174             	4.56918057e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
175             	4.58283617e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
176             	4.59615443e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
177             	4.60917952e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
178             	4.62195787e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
179             	4.63453044e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
180             	4.64692677e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
181             	4.65916184e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
182             	4.67123628e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
183             	4.68313953e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
184             	4.69485492e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
185             	4.70636572e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
186             	4.71765977e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
187             	4.72873296e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
188             	4.73959105e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
189             	4.75025013e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
190             	4.76073371e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
191             	4.77106910e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
192             	4.78128352e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
193             	4.79140026e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
194             	4.80143592e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
195             	4.81139918e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
196             	4.82129189e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
197             	4.83111104e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
198             	4.84085047e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
199             	4.85050343e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
200             	4.86006509e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
201             	4.86953549e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
202             	4.87891950e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
203             	4.88822583e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
204             	4.89746561e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
205             	4.90665010e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
206             	4.91578816e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
207             	4.92488516e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
208             	4.93394236e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
209             	4.94295654e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
210             	4.95192057e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
211             	4.96082494e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
212             	4.96966006e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
213             	4.97841887e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
214             	4.98709708e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
215             	4.99569364e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
216             	5.00421026e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
217             	5.01264980e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
218             	5.02101506e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
219             	5.02930796e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
220             	5.03752806e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
221             	5.04567197e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
222             	5.05373362e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
223             	5.06170570e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
224             	5.06958147e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
225             	5.07735590e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
226             	5.08502612e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
227             	5.09259190e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
228             	5.10005494e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
229             	5.10741802e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
230             	5.11468429e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
231             	5.12185605e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
232             	5.12893374e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
233             	5.13591570e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
234             	5.14279866e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
235             	5.14957963e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
236             	5.15625641e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
237             	5.16282827e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
238             	5.16929627e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
239             	5.17566300e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
240             	5.18193173e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
241             	5.18810625e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
242             	5.19418979e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
243             	5.20018408e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
244             	5.20608906e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
245             	5.21190338e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
246             	5.21762585e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
247             	5.22325610e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
248             	5.22879474e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
249             	5.23424369e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
250             	5.23960580e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
251             	5.24488408e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
252             	5.25008159e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
253             	5.25520095e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
254             	5.26024324e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
255             	5.26520813e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
256             	5.27009472e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
257             	5.27490215e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
258             	5.27963049e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
259             	5.28428080e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
260             	5.28885496e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
261             	5.29335524e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
262             	5.29778401e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
263             	5.30214320e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
264             	5.30643329e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
265             	5.31065303e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
266             	5.31480182e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
267             	5.31887801e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
268             	5.32288125e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
269             	5.32681280e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
270             	5.33067460e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
271             	5.33446772e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
272             	5.33819301e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
273             	5.34185070e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
274             	5.34544037e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
275             	5.34896095e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
276             	5.35241095e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
277             	5.35578956e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
278             	5.35909675e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
279             	5.36233317e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
280             	5.36549887e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
281             	5.36859407e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
282             	5.37161899e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
283             	5.37457348e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
284             	5.37745711e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
285             	5.38026899e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
286             	5.38300732e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
287             	5.38567055e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
288             	5.38825765e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
289             	5.39076835e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
290             	5.39320292e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
291             	5.39556188e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
292             	5.39784614e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
293             	5.40005657e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
294             	5.40219359e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
295             	5.40425712e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
296             	5.40624684e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
297             	5.40816243e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
298             	5.41000443e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
299             	5.41177401e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
300             	5.41347265e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
301             	5.41510191e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
302             	5.41666338e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
303             	5.41815856e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
304             	5.41958872e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
305             	5.42095508e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
306             	5.42225855e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
307             	5.42350061e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
308             	5.42468314e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
309             	5.42580820e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
310             	5.42687779e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
311             	5.42789390e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
312             	5.42885845e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
313             	5.42977327e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
314             	5.43064014e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
315             	5.43146054e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
316             	5.43223619e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
317             	5.43296912e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
318             	5.43366135e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
319             	5.43431478e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
320             	5.43493121e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
321             	5.43551234e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
322             	5.43605978e-01	(1.96867370e+00 4.00664797e-04 5.00000000e-01)	99
