# Selection     : all 
# Volume        : 2.33333000e+00
# Time          	minMag(U)	location	cell
32              	2.24663871e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
33              	2.20691913e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
34              	2.16896839e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
35              	2.13265648e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
36              	2.09786649e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
37              	2.06449294e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
38              	2.03244036e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
39              	2.00162213e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
40              	1.97195943e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
41              	1.94338035e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
42              	1.91581915e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
43              	1.88921557e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
44              	1.86351428e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
45              	1.83866435e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
46              	1.81461882e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
47              	1.79133432e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
48              	1.76877069e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
49              	1.74689070e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
50              	1.72565982e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
51              	1.70504588e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
52              	1.68501895e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
53              	1.66555111e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
54              	1.64661629e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
55              	1.62819007e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
56              	1.61024963e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
57              	1.59277355e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
58              	1.57574171e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
59              	1.55913522e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
60              	1.54293631e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
61              	1.52712823e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
62              	1.51169519e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
63              	1.49662230e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
64              	1.48189548e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
65              	1.46750143e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
66              	1.45342755e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
67              	1.43966191e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
68              	1.42619320e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
69              	1.41301071e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
70              	1.40010423e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
71              	1.38746408e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
72              	1.37508107e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
73              	1.36294643e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
74              	1.35105181e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
75              	1.33938926e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
76              	1.32795120e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
77              	1.31673040e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
78              	1.30571994e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
79              	1.29491322e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
80              	1.28430393e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
81              	1.27388604e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
82              	1.26365376e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
83              	1.25360156e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
84              	1.24372414e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
85              	1.23401642e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
86              	1.22447351e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
87              	1.21509075e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
88              	1.20586364e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
89              	1.19678786e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
90              	1.18785926e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
91              	1.17907387e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
92              	1.17042784e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
93              	1.16191748e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
94              	1.15353924e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
95              	1.14528970e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
96              	1.13716556e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
97              	1.12916364e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
98              	1.12128088e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
99              	1.11351431e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
100             	1.10586109e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
101             	1.09831846e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
102             	1.09088376e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
103             	1.08355443e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
104             	1.07632796e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
105             	1.06920198e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
106             	1.06217415e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
107             	1.05524223e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
108             	1.04840404e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
109             	1.04165748e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
110             	1.03500052e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
111             	1.02843117e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
112             	1.02194754e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
113             	1.01554776e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
114             	1.00923003e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
115             	1.00299263e-02	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
116             	9.96833856e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
117             	9.90752071e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
118             	9.84745683e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
119             	9.78813151e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
120             	9.72952974e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
121             	9.67163696e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
122             	9.61443902e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
123             	9.55792219e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
124             	9.50207310e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
125             	9.44687876e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
126             	9.39232655e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
127             	9.33840418e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
128             	9.28509970e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
129             	9.23240149e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
130             	9.18029823e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
131             	9.12877889e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
132             	9.07783277e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
133             	9.02744941e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
134             	8.97761863e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
135             	8.92833052e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
136             	8.87957543e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
137             	8.83134394e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
138             	8.78362687e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
139             	8.73641526e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
140             	8.68970040e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
141             	8.64347376e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
142             	8.59772703e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
143             	8.55245211e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
144             	8.50764106e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
145             	8.46328616e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
146             	8.41937983e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
147             	8.37591469e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
148             	8.33288350e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
149             	8.29027918e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
150             	8.24809481e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
151             	8.20632361e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
152             	8.16495893e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
153             	8.12399430e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
154             	8.08342334e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
155             	8.04323983e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
156             	8.00343769e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
157             	7.96401094e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
158             	7.92495377e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
159             	7.88626048e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
160             	7.84792547e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
161             	7.80994329e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
162             	7.77230862e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
163             	7.73501622e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
164             	7.69806099e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
165             	7.66143794e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
166             	7.62514217e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
167             	7.58916892e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
168             	7.55351349e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
169             	7.51817131e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
170             	7.48313789e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
171             	7.44840886e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
172             	7.41397991e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
173             	7.37984684e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
174             	7.34600553e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
175             	7.31245194e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
176             	7.27918212e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
177             	7.24619219e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
178             	7.21347836e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
179             	7.18103690e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
180             	7.14886417e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
181             	7.11695661e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
182             	7.08531068e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
183             	7.05392297e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
184             	7.02279007e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
185             	6.99190870e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
186             	6.96127561e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
187             	6.93088761e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
188             	6.90074159e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
189             	6.87083446e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
190             	6.84116321e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
191             	6.81172488e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
192             	6.78251657e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
193             	6.75353543e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
194             	6.72477868e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
195             	6.69624356e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
196             	6.66792738e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
197             	6.63982748e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
198             	6.61194124e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
199             	6.58426610e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
200             	6.55679955e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
201             	6.52953911e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
202             	6.50248237e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
203             	6.47562693e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
204             	6.44897046e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
205             	6.42251065e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
206             	6.39624523e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
207             	6.37017198e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
208             	6.34428867e-03	(-3.17746885e-01 2.50000000e-07 5.00000000e-01)	1
209             	6.31846289e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
210             	6.29280378e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
211             	6.26732750e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
212             	6.24203199e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
213             	6.21691520e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
214             	6.19197515e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
215             	6.16720986e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
216             	6.14261740e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
217             	6.11819587e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
218             	6.09394339e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
219             	6.06985811e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
220             	6.04593823e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
221             	6.02218195e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
222             	5.99858753e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
223             	5.97515324e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
224             	5.95187736e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
225             	5.92875824e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
226             	5.90579421e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
227             	5.88298367e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
228             	5.86032501e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
229             	5.83781666e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
230             	5.81545707e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
231             	5.79324473e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
232             	5.77117812e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
233             	5.74925579e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
234             	5.72747627e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
235             	5.70583813e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
236             	5.68433998e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
237             	5.66298041e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
238             	5.64175807e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
239             	5.62067161e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
240             	5.59971971e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
241             	5.57890107e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
242             	5.55821440e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
243             	5.53765844e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
244             	5.51723195e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
245             	5.49693370e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
246             	5.47676249e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
247             	5.45671713e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
248             	5.43679645e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
249             	5.41699930e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
250             	5.39732454e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
251             	5.37777107e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
252             	5.35833778e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
253             	5.33902358e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
254             	5.31982741e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
255             	5.30074822e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
256             	5.28178498e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
257             	5.26293665e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
258             	5.24420224e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
259             	5.22558076e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
260             	5.20707122e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
261             	5.18867268e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
262             	5.17038416e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
263             	5.15220476e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
264             	5.13413353e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
265             	5.11616957e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
266             	5.09831198e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
267             	5.08055988e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
268             	5.06291239e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
269             	5.04536866e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
270             	5.02792782e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
271             	5.01058905e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
272             	4.99335151e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
273             	4.97621439e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
274             	4.95917686e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
275             	4.94223815e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
276             	4.92539746e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
277             	4.90865401e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
278             	4.89200703e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
279             	4.87545576e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
280             	4.85899946e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
281             	4.84263738e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
282             	4.82636879e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
283             	4.81019297e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
284             	4.79410920e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
285             	4.77811678e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
286             	4.76221501e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
287             	4.74640319e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
288             	4.73068066e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
289             	4.71504674e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
290             	4.69950075e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
291             	4.68404205e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
292             	4.66866999e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
293             	4.65338392e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
294             	4.63818322e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
295             	4.62306725e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
296             	4.60803539e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
297             	4.59308704e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
298             	4.57822159e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
299             	4.56343845e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
300             	4.54873702e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
301             	4.53411672e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
302             	4.51957698e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
303             	4.50511724e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
304             	4.49073693e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
305             	4.47643549e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
306             	4.46221238e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
307             	4.44806707e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
308             	4.43399901e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
309             	4.42000768e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
310             	4.40609256e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
311             	4.39225313e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
312             	4.37848889e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
313             	4.36479933e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
314             	4.35118397e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
315             	4.33764230e-03	(-3.07735209e-01 2.50000000e-07 5.00000000e-01)	2
