# Selection     : all 
# Volume        : 5.16250000e-02
# Time          	maxMag(U)	location	cell	processor
50              	5.46490574e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
51              	5.46436399e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
52              	5.46383716e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
53              	5.46332132e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
54              	5.46281462e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
55              	5.46231658e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
56              	5.46182722e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
57              	5.46134683e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
58              	5.46087524e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
59              	5.46041164e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
60              	5.45995600e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
61              	5.45950834e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
62              	5.45906852e+00	(2.64791233e-03 6.10015059e-04 5.00000000e-02)	5819	3
63              	5.45865420e+00	(3.00382187e-03 6.67918404e-04 5.00000000e-02)	5947	3
64              	5.45976559e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
65              	5.46095641e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
66              	5.46214143e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
67              	5.46330870e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
68              	5.46445652e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
69              	5.46558414e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
70              	5.46668792e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
71              	5.46776870e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
72              	5.46883001e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
73              	5.46987691e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
74              	5.47089732e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
75              	5.47189118e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
76              	5.47285807e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
77              	5.47379904e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
78              	5.47471534e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
79              	5.47560973e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
80              	5.47648453e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
81              	5.47734272e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
82              	5.47818741e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
83              	5.47902211e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
84              	5.47985112e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
85              	5.48067749e+00	(2.88500438e+00 4.02425556e-02 5.00000000e-02)	12878	1
86              	5.48151766e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
87              	5.48237224e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
88              	5.48323731e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
89              	5.48411591e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
90              	5.48500912e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
91              	5.48591978e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
92              	5.48685931e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
93              	5.48782484e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
94              	5.48880624e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
95              	5.48980324e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
96              	5.49081361e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
97              	5.49183535e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
98              	5.49286630e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
99              	5.49390322e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
100             	5.49494413e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
101             	5.49598504e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
102             	5.49702337e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
103             	5.49805726e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
104             	5.49908458e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
105             	5.50010400e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
106             	5.50111393e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
107             	5.50211248e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
108             	5.50309788e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
109             	5.50406980e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
110             	5.50503785e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
111             	5.50599899e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
112             	5.50694598e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
113             	5.50787885e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
114             	5.50879812e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
115             	5.50970428e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
116             	5.51059805e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
117             	5.51147982e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
118             	5.51235117e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
119             	5.51321331e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
120             	5.51406674e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
121             	5.51491312e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
122             	5.51575373e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
123             	5.51659003e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
124             	5.51742285e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
125             	5.51825370e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
126             	5.51908336e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
127             	5.51991260e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
128             	5.52074268e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
129             	5.52157399e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
130             	5.52240770e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
131             	5.52324429e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
132             	5.52408392e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
133             	5.52492771e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
134             	5.52577572e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
135             	5.52662846e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
136             	5.52748704e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
137             	5.52835132e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
138             	5.52922150e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
139             	5.53009836e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
140             	5.53098210e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
141             	5.53187373e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
142             	5.53277197e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
143             	5.53367840e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
144             	5.53459268e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
145             	5.53551459e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
146             	5.53644415e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
147             	5.53738147e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
148             	5.53832617e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
149             	5.53927891e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
150             	5.54023915e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
151             	5.54120734e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
152             	5.54218353e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
153             	5.54316744e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
154             	5.54415857e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
155             	5.54515715e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
156             	5.54616286e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
157             	5.54717526e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
158             	5.54819415e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
159             	5.54921932e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
160             	5.55025041e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
161             	5.55128693e+00	(2.88500438e+00 4.27409249e-02 5.00000000e-02)	13037	1
162             	5.55232980e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
163             	5.55339889e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
164             	5.55447343e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
165             	5.55555284e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
166             	5.55663707e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
167             	5.55772521e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
168             	5.55881728e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
169             	5.55991283e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
170             	5.56101133e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
171             	5.56211205e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
172             	5.56321536e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
173             	5.56432045e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
174             	5.56542672e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
175             	5.56653371e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
176             	5.56764105e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
177             	5.56874836e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
178             	5.56985506e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
179             	5.57096065e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
180             	5.57206460e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
181             	5.57316642e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
182             	5.57426573e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
183             	5.57536205e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
184             	5.57645484e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
185             	5.57754369e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
186             	5.57862810e+00	(2.88500438e+00 4.53931371e-02 5.00000000e-02)	13196	1
187             	5.57972248e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
188             	5.58082218e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
189             	5.58191726e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
190             	5.58300775e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
191             	5.58409298e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
192             	5.58517252e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
193             	5.58624659e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
194             	5.58731366e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
195             	5.58837464e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
196             	5.58942885e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
197             	5.59047619e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
198             	5.59151638e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
199             	5.59254915e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
200             	5.59357499e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
201             	5.59459272e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
202             	5.59560233e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
203             	5.59660379e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
204             	5.59759709e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
205             	5.59858213e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
206             	5.59955851e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
207             	5.60052621e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
208             	5.60148519e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
209             	5.60243540e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
210             	5.60337675e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
211             	5.60430865e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
212             	5.60523207e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
213             	5.60614643e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
214             	5.60705154e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
215             	5.60794732e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
216             	5.60883428e+00	(2.88500438e+00 4.82086654e-02 5.00000000e-02)	13355	1
217             	5.60973196e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
218             	5.61062849e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
219             	5.61151571e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
220             	5.61239422e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
221             	5.61326415e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
222             	5.61412524e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
223             	5.61497727e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
224             	5.61582000e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
225             	5.61665458e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
226             	5.61748016e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
227             	5.61829687e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
228             	5.61910477e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
229             	5.61990376e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
230             	5.62069388e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
231             	5.62147578e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
232             	5.62224820e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
233             	5.62301168e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
234             	5.62376628e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
235             	5.62451212e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
236             	5.62524910e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
237             	5.62597717e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
238             	5.62669623e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
239             	5.62740570e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
240             	5.62810675e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
241             	5.62879881e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
242             	5.62948242e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
243             	5.63015631e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
244             	5.63082100e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
245             	5.63147674e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
246             	5.63212352e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
247             	5.63276123e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
248             	5.63338978e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
249             	5.63400912e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
250             	5.63461933e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
251             	5.63522038e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
252             	5.63581207e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
253             	5.63639513e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
254             	5.63696921e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
255             	5.63753381e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
256             	5.63808879e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
257             	5.63863462e+00	(2.88500438e+00 5.11975664e-02 5.00000000e-02)	13514	1
258             	5.63917609e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
259             	5.63972377e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
260             	5.64026297e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
261             	5.64079236e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
262             	5.64131257e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
263             	5.64182326e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
264             	5.64232560e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
265             	5.64281884e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
266             	5.64330353e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
267             	5.64377808e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
268             	5.64424333e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
269             	5.64469949e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
270             	5.64514607e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
271             	5.64558432e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
272             	5.64601359e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
273             	5.64643379e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
274             	5.64684489e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
275             	5.64724674e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
276             	5.64764020e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
277             	5.64802334e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
278             	5.64839826e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
279             	5.64876436e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
280             	5.64912161e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
281             	5.64947005e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
282             	5.64980968e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
283             	5.65014121e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
284             	5.65046328e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
285             	5.65077658e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
286             	5.65108127e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
287             	5.65137747e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
288             	5.65166452e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
289             	5.65194392e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
290             	5.65221507e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
291             	5.65247793e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
292             	5.65273262e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
293             	5.65297921e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
294             	5.65321779e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
295             	5.65344915e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
296             	5.65367197e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
297             	5.65388702e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
298             	5.65409450e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
299             	5.65429454e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
300             	5.65448726e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
301             	5.65467212e+00	(2.88500438e+00 5.43705160e-02 5.00000000e-02)	13673	1
